0,Sentiment
jajaja aguante bro pri anos poder morena anos muriendo bueno,1
solo sacan contexto muchas cosas medicinas neta amlo sido gobernante excepcional arrepiento hatearlo hace anos,4
hater morena vez indagas profundidad estudias bien literal medios metieron kk neta amlo si rifo gobierno,4
morena claudia,5
morena claudia,5
caso votarian mcmorena popular,3
amigo morena sigue siendo viejo pri si mira toda plantilla surgieron,3
joven doy cuenta diferencias candidatas claudia buenos proyectos nacion xochil solo titere seguir historia seguir robando,3
claudia si habla ingles supera peje amiguito,3
recibo apoyos votare morena economia super bien peso mejor apreciacion anos inflacion mas bajas mundo contemplando atraveso pandemia,5
pues bien mi mal ntp va bien dejaremos pais manos claudia agradecer,4
pues sigue asi vota quieras final gente gusta seguir morena solo recuerda si seguimos asi vamos acabar venezuela,1
pues mejor opcion segundo lugar maynes tercero claudia,3
pena nieto mas claudia si igualita sabes porque deja llevar dice partido dime quiere hacer nuevo va seguir ferrocarril sabes provoco,1
si sabes existen duenos mundo verdad echo gano claudia veras agenda pronto biene ww covid,1
exacto seguro super orador convencio miles eso solo orador politiqueria siempre antes presidente mas neta,3
obvio ganara gustaria verlo dieran trabajando morena profesional todavia tiempo estaria bien trabajara claudia,4
terror van morena,1
si mentirosa debate gobierno morena asi aparte ser titere andres,1
determinar maynez votado gracioso nula capacidad investigacion problema prefieres votar corrupta falsa titere claudia adelante,1
morena casa,5
solo dicen morena saben porque van populismo,1
xochitl claudia verdad,3
jajaja amlo tambien viene pri gabinete expriistas panistas alguna vez prian,1
q miedo q gane claudia,1
voy claudia si propuestas bien informado,4
prian morena misma basura,1
unico argumento gente votar xochitl quitar morena poder,2
omrrs solo dicen morena saben porque van populismo,1
apoyando xochitl morena remarca letras grandes becas pensiones atraer gente xochitl quiere hacer mismo,1
dice prian gente morena solo vota regalen dinero quieren dinero ganarselo,1
sip usa recibiendo millones pesos envia presi amlo,3
moni saco video dice gana claudia,3
gano amlo adivinaste sube aqui video aplaudirte creer,3
crees presidente morena juzgo,3
amiga tambien leyo salio mismo diciendo apoya morena,1
todas anti amlo casualidad,1
pensar va dar arrastrada tan grande quedaran boca cerrada escondidos te amlove claudia larga vida,1
satisfaccion ver insecto amlo dejan robar destrozar mexico porque amo mexico cansado tanta corrupcion morena voy ganar,1
si voten julio botarga jajaja junio voto masivo morena,1
claro julio cochitl claudia junio,4
siiiiiiviva claudia,5
q votemos claudia ookkk,4
ahi votantes claudia junio,4
nel vamos claudia,1
asi dos junio claudia dos julio botarga,4
toda energia amor claudia,5
cartas crees claudia sheimbaum ganadora,3
puede ser puede ser pues claro va hacer va ganar claudia sheinbaum pardo,3
vemos responde personal fan morena pues puedo negar sueno vi xochitl presidenta,3
esposo tambien videncia hace tiempo vio xochitl luego sheinbaum hace semana vio claramente xochitl,3
asi es dificil gobierno apoya claudia parecer gente quiere morena claudia enferma si sepa,2
cabeza claudia presidente,4
persona coincide contigo claudia sale pais pierde,3
vieyra vidente tambien dice q claudia ganar,3
tambien mencionan amlo va hacer pacto xochitl cfomo pena amlo inmunidad huye pais,3
castillo dice claudia elecciones atino,3
sheinbaum pierde asi,1
sale pais salen lopez vengativo,1
voto claudia,4
pues creo manito claudia imparable,4
creas bueno mucha gente votamos morena daremos niestro voto corruptos mentirosos,4
morena bueno peor defendia,4
migueljoaquinmx respeto verdad ganara claudia aprende leer cartas sintonizar,1
doy corazon todos incluso dicen viva claudia viva maynez apoyo nadie,3
encuestas estan claudia xochitl imposible llegue ganar xochitl,1
del q sufrago favor morena total pais ahi diferencia recuerden q bastante abstencionismo por q parece ser q abstencionismo vez si votara,3
obrador obtuvo pc votos momia acartonada menos,1
si encuestas pagadas morena,1
vamos claudia,4
arriba claudia shembaun,4
pues cuantos anos pasaste anos ellos ademas mismo prian morena congruencia favor,1
ver creo primaria trunca ayuda mucho dices s dicen duraron anos entonces segun anos wow asi nivel es honor rebuznarle obrador,1
justo eso parece pesar evidencias pasando aferran bien honor rebuznarle obrador,1
cuales razones defiendo morena paso anteriormente creo peor seria regresar pri,1
defiendo pri jamas tendre tan poca dignidad apoyar morena si trabajo quiero pais,1
jesica esoterica moni vidente andreska tambien han dicho meses atras raro nadie dicho claudia,3
viva claudia vamos claudia,5
dirias si dado ganadora claudia opinarias mismo,4
personas decian amlo ganaba andaban focas diciendo tenian razon,3
asi es pase pasar gane xochitl pierda claudia,3
dijiste mayoria cumple tonses posibilidad gane morena,3
ojala asi sea convence peor arto morena barco ratas juro ser termino siendo peor morena,1
asi dijo moni vidente q tamaulipas ganaba pan peinaron gano morena jajaja hagan feria aver echarme cartas qm depara destino aver pa creerte dime psdo prsnt futuro,1
clau poe mira mejor pri peores morena asi mas confianza votamos,1
creas el dijo hace anos q ganaba amlo verdad porque vez crees,3
dijo claudia si gana sigue corrupcion,1
pues estan morena siga corrupcion entren corruptos,1
viva claudia viva morena,5
prediccion claudia presidenta,4
huevo tiramos morena tercero predice,5
siiii morena,5
claudia va ganar,4
preguntele ancianos discapacitados padres estudiantes a jovenes ahora trabajo a mejor salario mejor prestaciones y desempleo mas bajo pais,4
vio reportaje panista cabeza vaca bodegas repletas medicamento covid y madres periodistas desaparecidos veracruz tiempo pan,1
dios casas barlett claudia asiiii mientras clase politica vive mexicanos desgarras vestiduras beatificarlos topan siguen disfrutando,1
tiran morena que cierto voy maynez gallo pero da risa ustedes echen morena siendo tambien cajeteado duro,1
claudia casas investigue si xochitl burlo eso y mire anda nahle si sacaron varios inmuebles prestanombres y contratos millonarios xochitl,1
ahora diran claudia gano gracias maynez inventen hombre,1
referia sigues oseas politicos y cierto tambien produzco como millones votamos morena profesionistas actores escritores obreros mas,4
morena igual jajaja tampoco aceptan jajaja,1
vale digan morena a importa toda historia fecal anos priand,4
si va ganar claudia duda alguna,5
claudia si cochitl,4
seguro alito moreno,1
comentando ingles xochitl si claudia pronuncia pesimo,1
claudia va promter mismo anciano cumplio miren,4
espero q asi claudia,4
vrdd si siento ojala dicen critican ojala titere lopez,1
xochitl pena nieto cosas mejor claudia cabeza algodon,1
va ganar claudia sheinbaum,5
sabe claudia,3
solo va amlo pero claudia va seguir hace amoo,4
quiero ver claudia dando grito cada septiembre,4
amlo version mujer,1
claudia ganara xochitl asi nunca va ganar,4
amlo nunca remplazado mejor presidente,5
sii pero claudia seguira mismos pasos amlo,3
claro claudia seguira mismo pasos q amlo,3
claudia continuando,3
ahy q gane claudia sheinbaum,4
claudia sheinbaum,3
creo va ganar claudia,4
gana xochitl gana obrador,3
va ganar claudia sheinbaum,4
quiero siga amlo,3
va ganar claudia sheinbaum mejor como quisiera quedara cabeza algodon,2
literal morena regalan dinero despensa pobres sin ofender,2
quiero vaya bueno presidente amo,4
siii quiten benito juarez pongan amlo,2
apoyo completamente viejo solo va enganar pueblo junto claudia,1
sonaba bajar precio gasolina algun dia amlo prometio,2
menos economista expresar inconformidad actual regimen gracias amlo presidencia devaluo moneda prian,1
veremos dijo ciego doriga presento claudia proxima presidenta doriga,2
si llorando ahorita dando hecho ganara claudia ladras,1
dedico comprar pemex ahora solo falta q claudia termine,2
equivocamos claudia grito siga corrupcion lugar transformacion,1
pais isieron mrd decadas puede cambiar anos ademas claudia dara continuidad proyectos amlo ahi pude bajar gasolina,2
amlo prometio bajar gasolina dijo subiria,1
recuerda obrador pandemia anos facil,2
si amlo estado gasolina mas elevado precio,1
amlo nunca prometio bajar precio gasolina diga contrario entendio mensaje,1
tiempo golpe propias refinerias caladero mas anos remienda anos progresado inmensamente realmente honor amlo,4
pues si quieres gasolina baje tendras esperar dos sexenios morena mas dos prian subio,1
amlo princesa diana inglaterra,2
menos mientenmela basta morena,1
puede ahora va agobernar mexico caiga buenas manos amlo buen presidente todasnunca olvidaremos hecho mexico,4
si amlo enfrenta narco va desatar olas casos mexico emperorara pais probablemente genere mas destrozos cuidad echaran culpa amlo,1
esq toca co nunca terminara madres ponemos limites hijos,1
abrazos balazos enserio amlo enfrentaba aliado,1
puedo dejar ir ex amlo,1
digan dio becas dio despensas mejoro mexico amlo nadie va comparar menos tal maynes,1
viejito ven hablando amlo decian nunca iba ser presidente miren pueblos pueblo manda,2
personas inmaduras saben dicen nuestros impuestos van cosas buenas despensa becas amlo unico presidente impuestos uso gobiernos,1
mejoro mexico amlo,4
llore cambio muchas cosas tiempo goberno agradecidos contigo amlo queremos muchisimo supusimos valorar anos eramos tan ciegos,4
may mexico get another president like amlo,4
none like amlo,4
facil callar bots primer lugar prian corrupto pasado ahora morena segundo lugar mexico arde violenci,1
verdades decir comprobado morena red bots modo niegues querido bot,1
oye bot crees votamos amlo siguiera igual logica bots verguenza favor,1
votamos amlo queriamos gran cambio estabamos artos pasado amlo resulto ser peor pasado,1
si iba poder solucionar nada metido candidato logicamente amlo solo queria dinero mas,1
amlo solo queria poder hijos hicieran multimillonarios quedo claro mexicanos,1
asi es totalmente acuerdo contigo bueno reconozcas morena pri pri morena amlo priista numero,1
make mexico better place respect amlo,4
si gana claudia seguira,3
preocupes becas iran tata amlo hizo ley apoyo becas resumen becas iran,1
voten morenaaa,1
vota claudia dejara botarga seguroo quira,1
si claudia gana proyectos amlo empezo seguiran,3
si gana claudia seguira,3
aunque dudo hagan ultimo mayoria politicos mexico solo buscan embolsarse dinero esperemos menos ayuden pueblo hizo obrador,1
ojala gente deje alabar partidos politicos va prian morena si objetivo nunca mejorara situacion,1
mantuvo mexico margen tras pandemia ahorita si amlo hecho hizo consumo energetico desplomado los,2
culpa presidente ciudad bro asi pasa pueblo amlo culpa,1
segun logica rey saber hacer diga necesite ciudad alcade gobernador primer ministro puede hacer,1
amlo puede solucionar problemas todos existen gobernadores,1
mira casa gobernador casa municipio presidente problema amlo,1
si hablamos territorial si hablamos politico si anos amlo pudo erradicar delincuencia decidio echarle toda culpa conservadores,1
gente deja narcos habiten ahi traten reyes culpa obrador,1
si bro pueblo mujer presidenta deja agua culpa amlo,1
jajaja hecho no hablaron eso obrador solo presidente pueblo especifico justamente acabo ver comentario desmiente respuesta,1
sinceramente si claudia queda seria amlo viene ahi cabecita algodon puede ir,3
cada forma pensar claudia sabe ambiciona emcambio amlo si hizo pais,4
bien dicho tambien siento mejor opcion apoyar claudia siga morena aun quiero vaya,4
primera vez personal siento presidente digno representar pais misma sensacion claudia,4
voy rogar mas amlo vaya ex,1
verdad amlo ah sido bien presidente aveces reconocer hizo cosas malas buenas presidencia beca ayudo,4
mejores presidentes historia viva amlo,4
andres manuel lopez obrador,4
amlo nadie superara,4
vayas amblo vuelvo emo,1
si va amlo lloro potencio prepa voy pintandola haciendo banos nuevos despues mas anos tener mantenimiento,1
nooo llorare juro gran hombre dios bendiga amlo querido graciasgraciasgracias,4
vallas amlo,1
ano habra nuevas elecciones ira amlo presidencia,1
presidente mas fuerte valiente amlo,4
mano amlo llego salario pesos incluso anos amlo vaya pesos ademas dijo cumplio llego poder ejecutivo amlo hizo una,4
decidir hiba ser naim incluso si convence amlo combatio corrupcion apunto terminar sexenio pena nieto ipc habia puntuado mexico ahora,4
amlo mejoro infraestructura iniciacion proyectos infraestructura tren maya corredor interoceanico istmo tehuantepec refineria dos bocas objetivo,4
impulsar desarrollo regional empleos si bien avion precidencial pudo vender pudo realizar loteria nacional comprendible amlo veia,4
simpson predijeron q claudia gana,1
valio madres las mujeres comieron vivos,1
unico crei triunfo morena botarga,1
necesitas preguntar mejor claudia proxima presidente,1
dicen morenistas cometen errores pueden redimirse obrador pri,1
tsts amlo mismo mas viej,1
doooos voto castigar morena pues obvio voy votar prian tons fosfo,1
voto ya claudia x xochitl sea kien mas opcion,1
debe votar mas capaz sacar morena,1
morena va comer,1
preocupes prian desaperceran morena volvera gobernar,1
samuel unio morena,1
puso apoco pueblo eligio creo yo elijo doctora claudia si vamos ganar vamos plan morena,1
pues mejor puestos pantalones encarar rosario robles estafa maestra morena hecho pais colapsado delincuencia,1
